DATE,LAI,FAPAR,FG
2017-12-10,0.6661290322580644,0.4447177419354839,0.8829872548684429
2017-12-11,0.6629032258064516,0.4429032258064517,0.8811635451097788
2017-12-12,0.6596774193548387,0.4410483870967742,0.8790544035184779
2017-12-13,0.6564516129032258,0.4392990074441688,0.8772483656380173
2017-12-14,0.6532258064516129,0.4376550868486353,0.8757454314683968
2017-12-15,0.6500000000000001,0.4361166253101738,0.8745456010096173
2017-12-16,0.646774193548387,0.43468362282878414,0.8736488742616779
2017-12-17,0.6435483870967742,0.4333560794044665,0.8730552512245792
2017-12-18,0.6403225806451613,0.43213399503722083,0.8727647318983207
2017-12-19,0.6370967741935484,0.43101736972704713,0.8727773162829027
2017-12-20,0.6338709677419355,0.42980459057071974,0.8729503194436505
2017-12-21,0.6306451612903226,0.4284956575682383,0.8732837413805645
2017-12-22,0.6274193548387096,0.4270905707196031,0.8737775820936444
2017-12-23,0.6241935483870968,0.425589330024814,0.8744318415828903
2017-12-24,0.6209677419354839,0.4239919354838711,0.8752465198483025
2017-12-25,0.617741935483871,0.4222983870967742,0.8762216168898803
2017-12-26,0.6147177419354839,0.42060483870967746,0.8773272215566063
2017-12-27,0.6118951612903226,0.41891129032258073,0.8785633338484803
2017-12-28,0.6096774193548387,0.41750000000000004,0.8797758590879189
2017-12-29,0.6080645161290322,0.4163709677419356,0.8809647972749225
2017-12-30,0.6070564516129031,0.4155241935483871,0.8821301484094908
2017-12-31,0.6066532258064515,0.41495967741935486,0.8832719124916235
2018-01-01,0.6068548387096774,0.41467741935483887,0.8843900895213214
2018-01-02,0.6076612903225805,0.41467741935483876,0.885484679498584
2018-01-03,0.6090725806451612,0.4149596774193548,0.8865556824234109
2018-01-04,0.6110887096774194,0.4155241935483872,0.887603098295803
2018-01-05,0.6133064516129032,0.41633064516129037,0.8892091385606546
2018-01-06,0.6157258064516129,0.4173790322580645,0.8913738032179657
2018-01-07,0.6183467741935483,0.4186693548387097,0.8940970922677359
2018-01-08,0.6211693548387097,0.4202016129032258,0.8973790057099659
2018-01-09,0.6241935483870968,0.4219758064516129,0.9012195435446553
2018-01-10,0.6274193548387097,0.42399193548387093,0.9056187057718043
2018-01-11,0.6314516129032258,0.42649193548387093,0.9104241215545495
2018-01-12,0.6362903225806452,0.4294758064516129,0.9156357908928913
2018-01-13,0.6419354838709677,0.43279776674937964,0.9206651782433518
2018-01-14,0.6483870967741937,0.4364578163771712,0.9255122836059313
2018-01-15,0.6556451612903227,0.4404559553349876,0.9301771069806297
2018-01-16,0.6637096774193547,0.4447921836228288,0.9346596483674472
2018-01-17,0.6725806451612906,0.44946650124069476,0.9389599077663834
2018-01-18,0.6822580645161292,0.45447890818858566,0.9430778851774385
2018-01-19,0.6931451612903226,0.45938585607940446,0.9464698079543761
2018-01-20,0.7052419354838708,0.46418734491315145,0.9491356760971962
2018-01-21,0.7185483870967744,0.46888337468982644,0.9510754896058986
2018-01-22,0.7330645161290323,0.47347394540942944,0.9522892484804837
