,TIMESTAMP,DATE,TOD,LAI,TA_F,SW_IN_F,LST,LE,H,TSEB_QC,NETRAD
9250,2019-07-12 17:15:00,2019-07-12,17.25,0.4838709677419356,307.55899999999997,89.8,308.96334106900423,0.0,0.27696657,5,4.579208470365813
9251,2019-07-12 17:45:00,2019-07-12,17.75,0.4838709677419356,307.832,156.78,309.84403327793876,15.139947,19.468689,0,50.02445698726896
9252,2019-07-12 18:15:00,2019-07-12,18.25,0.4838709677419356,309.234,356.43,312.2108218727992,135.31549,24.33041,0,185.86018162180596
9253,2019-07-12 18:45:00,2019-07-12,18.75,0.4838709677419356,308.59,213.36,309.42371771188516,51.8658,6.5939093,0,71.85246327906731
9254,2019-07-12 19:15:00,2019-07-12,19.25,0.4838709677419356,307.768,84.09,308.32721272174103,0.0,-13.5409775,5,-13.617631941894928
9255,2019-07-12 19:45:00,2019-07-12,19.75,0.4838709677419356,307.091,39.43,307.56819876241826,0.0,-37.24266,5,-45.00672742538934
9256,2019-07-12 20:15:00,2019-07-12,20.25,0.4838709677419356,306.782,23.7,307.19133334036934,0.0,-44.364277,5,-55.22583027027291
9257,2019-07-12 20:45:00,2019-07-12,20.75,0.4838709677419356,305.652,0.0,305.7300950044257,0.0,-55.53324,5,-70.06591987609863
9258,2019-07-12 21:15:00,2019-07-12,21.25,0.4838709677419356,304.508,0.0,305.38229937320244,0.0,-41.03138,5,-51.96613311767578
9259,2019-07-12 21:45:00,2019-07-12,21.75,0.4838709677419356,304.40099999999995,0.0,305.44457681042115,0.0,-37.953876,5,-49.42531394958496
9260,2019-07-12 22:15:00,2019-07-12,22.25,0.4838709677419356,303.897,0.0,304.88195668727116,0.0,-35.70388,5,-46.328317642211914
9261,2019-07-12 22:45:00,2019-07-12,22.75,0.4838709677419356,303.455,0.0,304.4467622135474,0.0,-38.135254,5,-49.22129249572754
9262,2019-07-12 23:15:00,2019-07-12,23.25,0.4838709677419356,302.86899999999997,0.0,303.87919334492807,0.0,-39.866356,5,-51.168832778930664
9263,2019-07-12 23:45:00,2019-07-12,23.75,0.4838709677419356,302.993,0.0,304.141065071171,0.0,-34.399242,5,-43.677541732788086
9264,2019-07-13 00:15:00,2019-07-13,0.25,0.4842741935483871,302.70399999999995,0.0,303.5036595279597,0.0,-39.581596,5,-51.04415702819824
9265,2019-07-13 00:45:00,2019-07-13,0.75,0.4842741935483871,302.205,0.0,303.06271155010415,0.0,-38.048786,5,-48.93703269958496
9266,2019-07-13 01:15:00,2019-07-13,1.25,0.4842741935483871,301.316,0.0,302.0240272441745,0.0,-43.35086,5,-54.265329360961914
9267,2019-07-13 01:45:00,2019-07-13,1.75,0.4842741935483871,299.65299999999996,0.0,300.5200324847642,0.0,-39.355484,5,-49.24929428100586
9268,2019-07-13 02:15:00,2019-07-13,2.25,0.4842741935483871,298.80699999999996,0.0,299.89355557224144,0.0,-41.220345,5,-51.98015213012695
9269,2019-07-13 02:45:00,2019-07-13,2.75,0.4842741935483871,298.243,0.0,299.5212081128142,0.0,-43.217163,5,-55.037851333618164
9270,2019-07-13 03:15:00,2019-07-13,3.25,0.4842741935483871,297.93699999999995,0.0,299.3596498840431,0.0,-44.27388,5,-56.75382614135742
9271,2019-07-13 03:45:00,2019-07-13,3.75,0.4842741935483871,297.63399999999996,0.0,299.3927978629978,0.0,-36.028732,5,-46.86403846740723
9272,2019-07-13 04:15:00,2019-07-13,4.25,0.4842741935483871,297.043,0.0,298.60227291132406,0.0,-45.850105,5,-59.76095390319824
9273,2019-07-13 04:45:00,2019-07-13,4.75,0.4842741935483871,296.49699999999996,0.0,298.50612014153535,0.0,-40.23294,5,-52.3917179107666
9274,2019-07-13 05:15:00,2019-07-13,5.25,0.4842741935483871,296.183,0.0,298.0243071043969,0.0,-45.71516,5,-59.953208923339844
9275,2019-07-13 05:45:00,2019-07-13,5.75,0.4842741935483871,296.073,0.0,298.2230907401797,0.0,-44.447037,5,-58.257070541381836
9276,2019-07-13 06:15:00,2019-07-13,6.25,0.4842741935483871,296.162,6.14,298.2322769655018,0.0,-39.083023,5,-50.89420916859133
9277,2019-07-13 06:45:00,2019-07-13,6.75,0.4842741935483871,295.822,41.01,297.9465606838243,0.0,-22.753181,5,-29.410819960430405
9278,2019-07-13 07:15:00,2019-07-13,7.25,0.4842741935483871,295.74699999999996,62.01,297.9420803255701,0.0,-14.782779,5,-18.089228315377298
9279,2019-07-13 07:45:00,2019-07-13,7.75,0.4842741935483871,296.09799999999996,164.31,298.99933572025725,0.0,43.115585,5,52.32850763770796
9280,2019-07-13 08:15:00,2019-07-13,8.25,0.4842741935483871,296.45599999999996,265.4,300.01025541452475,18.452343,86.25467,3,124.91247643093558
9281,2019-07-13 08:45:00,2019-07-13,8.75,0.4842741935483871,296.878,359.05,301.0494709885453,101.87007,60.976707,0,194.86594050895894
9282,2019-07-13 09:15:00,2019-07-13,9.25,0.4842741935483871,297.792,457.92,303.0494316818258,139.51373,74.24615,0,264.2296723266347
9283,2019-07-13 09:45:00,2019-07-13,9.75,0.4842741935483871,298.63199999999995,531.08,304.39748339805845,159.75342,80.32224,0,310.5314077290018
9284,2019-07-13 10:15:00,2019-07-13,10.25,0.4842741935483871,299.044,603.51,305.64415232362103,174.13013,93.16856,0,357.23940399952807
9285,2019-07-13 10:45:00,2019-07-13,10.75,0.4842741935483871,300.077,661.32,307.47289966620275,184.23021,104.108734,0,393.45238445548523
9286,2019-07-13 11:15:00,2019-07-13,11.25,0.4842741935483871,301.04999999999995,740.14,309.13379369377617,209.0613,113.86073,0,447.18287574669307
9287,2019-07-13 11:45:00,2019-07-13,11.75,0.4842741935483871,301.834,701.23,310.00521630784357,186.22348,114.1714,0,415.85634703912024
9288,2019-07-13 12:15:00,2019-07-13,12.25,0.4842741935483871,302.203,610.48,309.41254633392106,158.31458,98.99725,0,354.22014376524834
9289,2019-07-13 12:45:00,2019-07-13,12.75,0.4842741935483871,302.96799999999996,727.33,311.7634127937125,189.22383,126.516174,0,437.2299818523552
9290,2019-07-13 13:15:00,2019-07-13,13.25,0.4842741935483871,303.63,742.93,312.5486704814957,198.75714,125.55791,0,449.5020997757131
9291,2019-07-13 13:45:00,2019-07-13,13.75,0.4842741935483871,303.83799999999997,731.28,312.9888840261856,166.29364,146.35448,0,432.7515696584354
9292,2019-07-13 14:15:00,2019-07-13,14.25,0.4842741935483871,304.388,730.86,313.7321315037508,166.03061,153.63403,0,441.3790023712711
9293,2019-07-13 14:45:00,2019-07-13,14.75,0.4842741935483871,305.10699999999997,802.1,315.17424383128065,168.26337,176.88013,0,480.0781750770078
9294,2019-07-13 15:15:00,2019-07-13,15.25,0.4842741935483871,305.441,782.47,315.22727792695105,162.99832,176.51416,0,470.1534356054714
9295,2019-07-13 15:45:00,2019-07-13,15.75,0.4842741935483871,305.825,749.78,315.04272114135426,164.71631,159.42197,0,445.25737197309456
9296,2019-07-13 16:15:00,2019-07-13,16.25,0.4842741935483871,305.969,666.68,314.0543319559394,148.90196,137.2479,0,386.1482606375546
9297,2019-07-13 16:45:00,2019-07-13,16.75,0.4842741935483871,306.02299999999997,633.66,313.39871377985276,162.47995,116.869675,0,365.987895689926
9298,2019-07-13 17:15:00,2019-07-13,17.25,0.4842741935483871,306.171,448.43,312.81925085170155,0.0,168.82825,5,217.57267967301686
9299,2019-07-13 17:45:00,2019-07-13,17.75,0.4842741935483871,306.205,358.77,311.9640637405534,0.0,122.23429,5,151.72052286625768
9300,2019-07-13 18:15:00,2019-07-13,18.25,0.4842741935483871,305.98499999999996,391.25,310.3827728305598,0.0,161.94528,5,184.48671964163532
9301,2019-07-13 18:45:00,2019-07-13,18.75,0.4842741935483871,305.794,300.36,309.07048986250805,0.0,108.14324,5,117.99886653022679
9302,2019-07-13 19:15:00,2019-07-13,19.25,0.4842741935483871,305.352,175.95,307.51488896705325,0.0,28.298159,5,29.300947000022916
9303,2019-07-13 19:45:00,2019-07-13,19.75,0.4842741935483871,304.53299999999996,77.76,305.8881769959171,0.0,-27.566422,5,-35.388033032815095
9304,2019-07-13 20:15:00,2019-07-13,20.25,0.4842741935483871,303.435,24.29,304.8167889608419,0.0,-55.982887,5,-71.85756173706935
9305,2019-07-13 20:45:00,2019-07-13,20.75,0.4842741935483871,302.542,0.0,303.99503515939017,0.0,-67.77466,5,-87.64690399169922
9306,2019-07-13 21:15:00,2019-07-13,21.25,0.4842741935483871,301.957,0.0,303.2510762647805,0.0,-67.142395,5,-86.4871597290039
9307,2019-07-13 21:45:00,2019-07-13,21.75,0.4842741935483871,301.334,0.0,302.48969729647433,0.0,-67.02156,5,-86.22364044189453
9308,2019-07-13 22:15:00,2019-07-13,22.25,0.4842741935483871,300.709,0.0,301.90541366858685,0.0,-66.22395,5,-85.32336044311523
9309,2019-07-13 22:45:00,2019-07-13,22.75,0.4842741935483871,299.873,0.0,301.261513603324,0.0,-63.921043,5,-82.75338363647461
9310,2019-07-13 23:15:00,2019-07-13,23.25,0.4842741935483871,299.43699999999995,0.0,300.9894800441212,0.0,-64.05003,5,-83.19148635864258
9311,2019-07-13 23:45:00,2019-07-13,23.75,0.4842741935483871,298.70399999999995,0.0,300.26210158248807,0.0,-61.893204,5,-81.44897270202637
9312,2019-07-14 00:15:00,2019-07-14,0.25,0.4846774193548386,297.94599999999997,0.0,299.7873431164471,0.0,-62.642952,5,-81.9357967376709
9313,2019-07-14 00:45:00,2019-07-14,0.75,0.4846774193548386,297.647,0.0,299.5449728968875,0.0,-62.780647,5,-81.83950233459473
9314,2019-07-14 01:15:00,2019-07-14,1.25,0.4846774193548386,296.99899999999997,0.0,298.6469906014606,0.0,-62.56211,5,-81.00706672668457
9315,2019-07-14 01:45:00,2019-07-14,1.75,0.4846774193548386,296.37,0.0,297.84355321268214,0.0,-61.63189,5,-79.55461502075195
9316,2019-07-14 02:15:00,2019-07-14,2.25,0.4846774193548386,295.693,0.0,297.3001227283818,0.0,-59.184856,5,-76.61092376708984
9317,2019-07-14 02:45:00,2019-07-14,2.75,0.4846774193548386,295.214,0.0,296.96231762230684,0.0,-58.72225,5,-76.15056228637695
9318,2019-07-14 03:15:00,2019-07-14,3.25,0.4846774193548386,294.668,0.0,296.37522109885975,0.0,-58.194115,5,-75.65426445007324
9319,2019-07-14 03:45:00,2019-07-14,3.75,0.4846774193548386,294.099,0.0,296.14925508582286,0.0,-57.19465,5,-74.83085823059082
9320,2019-07-14 04:15:00,2019-07-14,4.25,0.4846774193548386,293.55199999999996,0.0,295.7393441231537,0.0,-56.126396,5,-73.74561882019043
9321,2019-07-14 04:45:00,2019-07-14,4.75,0.4846774193548386,293.07599999999996,0.0,295.6772802088911,0.0,-55.58719,5,-73.4365005493164
9322,2019-07-14 05:15:00,2019-07-14,5.25,0.4846774193548386,292.808,0.0,295.3618124844716,0.0,-55.62921,5,-73.4444637298584
9323,2019-07-14 05:45:00,2019-07-14,5.75,0.4846774193548386,292.347,0.0,294.76683787387924,0.0,-55.298065,5,-72.89766120910645
9324,2019-07-14 06:15:00,2019-07-14,6.25,0.4846774193548386,292.10499999999996,4.16,294.75077796239447,0.0,-53.048088,5,-69.59250712767545
9325,2019-07-14 06:45:00,2019-07-14,6.75,0.4846774193548386,292.072,36.56,295.37931961557837,0.0,-34.21432,5,-45.97701305550241
9326,2019-07-14 07:15:00,2019-07-14,7.25,0.4846774193548386,293.14099999999996,110.38,296.8535593870821,0.0,6.245495,5,4.036415714034291
9327,2019-07-14 07:45:00,2019-07-14,7.75,0.4846774193548386,293.45099999999996,206.56,297.1230685300136,0.0,64.78626,5,72.93473905647426
9328,2019-07-14 08:15:00,2019-07-14,8.25,0.4846774193548386,293.823,298.41,298.0942788685177,0.0,119.98584,5,138.66507394612717
9329,2019-07-14 08:45:00,2019-07-14,8.75,0.4846774193548386,294.38199999999995,400.06,299.55372674183644,58.853367,123.855225,3,214.5324347099654
9330,2019-07-14 09:15:00,2019-07-14,9.25,0.4846774193548386,295.304,489.56,301.0594462086944,142.6528,86.13632,0,279.6800039972795
9331,2019-07-14 09:45:00,2019-07-14,9.75,0.4846774193548386,296.15799999999996,567.2,302.7361472619296,159.71219,97.67429,0,330.64459092926234
9332,2019-07-14 10:15:00,2019-07-14,10.25,0.4846774193548386,296.948,640.91,304.42855056123244,172.14996,111.054405,0,377.6317243733421
9333,2019-07-14 10:45:00,2019-07-14,10.75,0.4846774193548386,297.806,695.69,306.0825472196543,177.82343,124.06227,0,411.8886737669295
9334,2019-07-14 11:15:00,2019-07-14,11.25,0.4846774193548386,299.03299999999996,767.49,308.43593329210097,189.90916,142.22597,0,459.4840587476415
9335,2019-07-14 11:45:00,2019-07-14,11.75,0.4846774193548386,299.84299999999996,802.06,309.87263526087327,173.60959,170.38292,0,479.0834557939867
9336,2019-07-14 12:15:00,2019-07-14,12.25,0.4846774193548386,300.678,851.01,311.4328297323598,178.01044,185.75217,0,509.52893211547564
9337,2019-07-14 12:45:00,2019-07-14,12.75,0.4846774193548386,300.986,863.91,312.43149693639674,157.22049,209.90424,0,514.15773551283
9338,2019-07-14 13:15:00,2019-07-14,13.25,0.4846774193548386,301.553,876.65,313.42942206558183,166.52277,203.70561,0,518.881516648584
9339,2019-07-14 13:45:00,2019-07-14,13.75,0.4846774193548386,302.20099999999996,862.91,314.04914964418407,162.38898,197.8498,0,504.19915562544884
9340,2019-07-14 14:15:00,2019-07-14,14.25,0.4846774193548386,302.928,850.27,314.57442028196687,177.69275,174.20216,0,492.2943683513158
9341,2019-07-14 14:45:00,2019-07-14,14.75,0.4846774193548386,303.58599999999996,810.6,314.54724674237957,171.4848,160.80492,0,463.1981793336803
9342,2019-07-14 15:15:00,2019-07-14,15.25,0.4846774193548386,303.98699999999997,787.99,314.55678430053763,169.14746,155.64772,0,450.61615258234656
9343,2019-07-14 15:45:00,2019-07-14,15.75,0.4846774193548386,304.50899999999996,766.19,314.1338354964148,182.8042,134.71681,0,437.76615861005564
9344,2019-07-14 16:15:00,2019-07-14,16.25,0.4846774193548386,304.947,721.89,313.8236857863481,183.17664,120.56363,0,410.79357977118445
9345,2019-07-14 16:45:00,2019-07-14,16.75,0.4846774193548386,305.282,670.35,313.1779517958256,180.51721,110.09283,0,379.48657251048166
9346,2019-07-14 17:15:00,2019-07-14,17.25,0.4846774193548386,305.73699999999997,451.2,312.76974037826784,30.512627,132.10944,3,208.04205957129528
9347,2019-07-14 17:45:00,2019-07-14,17.75,0.4846774193548386,305.89599999999996,337.45,311.65891744192743,0.0,100.60412,5,125.69041911081786
9348,2019-07-14 18:15:00,2019-07-14,18.25,0.4846774193548386,305.80899999999997,394.6,310.2831711789859,26.268555,133.22165,3,180.38737754110616
9349,2019-07-14 18:45:00,2019-07-14,18.75,0.4846774193548386,305.681,295.82,309.08575422031726,0.0,100.21527,5,109.32916292233898
9350,2019-07-14 19:15:00,2019-07-14,19.25,0.4846774193548386,305.541,166.46,307.79533457731674,0.0,20.227772,5,20.36984096388386
9351,2019-07-14 19:45:00,2019-07-14,19.75,0.4846774193548386,305.12699999999995,64.7,306.6280669005125,0.0,-35.94315,5,-46.046142054325415
9352,2019-07-14 20:15:00,2019-07-14,20.25,0.4846774193548386,304.06,16.93,305.65278010401005,0.0,-57.919,5,-75.80111547486622
9353,2019-07-14 20:45:00,2019-07-14,20.75,0.4846774193548386,302.26399999999995,0.0,304.2202666078589,0.0,-62.99467,5,-82.98300170898438
9354,2019-07-14 21:15:00,2019-07-14,21.25,0.4846774193548386,300.31399999999996,0.0,302.9411556701577,0.0,-60.445534,5,-80.02443504333496
9355,2019-07-14 21:45:00,2019-07-14,21.75,0.4846774193548386,299.59999999999997,0.0,302.4980517042672,0.0,-59.57325,5,-79.0739574432373
9356,2019-07-14 22:15:00,2019-07-14,22.25,0.4846774193548386,298.659,0.0,301.392747156664,0.0,-57.5819,5,-76.69234657287598
9357,2019-07-14 22:45:00,2019-07-14,22.75,0.4846774193548386,297.54499999999996,0.0,300.4763615526524,0.0,-56.97861,5,-75.39867782592773
9358,2019-07-14 23:15:00,2019-07-14,23.25,0.4846774193548386,296.888,0.0,299.9951663199237,0.0,-56.138214,5,-73.96848106384277
9359,2019-07-14 23:45:00,2019-07-14,23.75,0.4846774193548386,296.275,0.0,299.49099342558804,0.0,-53.540947,5,-71.97150993347168
9360,2019-07-15 00:15:00,2019-07-15,0.25,0.4850806451612903,297.236,0.0,300.52356644422645,0.0,-52.63387,5,-70.82760238647461
9361,2019-07-15 00:45:00,2019-07-15,0.75,0.4850806451612903,296.84,0.0,299.84187366787575,0.0,-52.552437,5,-70.05605888366699
9362,2019-07-15 01:15:00,2019-07-15,1.25,0.4850806451612903,295.67499999999995,0.0,298.5454844244515,0.0,-53.67221,5,-70.77032852172852
9363,2019-07-15 01:45:00,2019-07-15,1.75,0.4850806451612903,295.688,0.0,298.7434157998533,0.0,-51.746017,5,-69.4051399230957
9364,2019-07-15 02:15:00,2019-07-15,2.25,0.4850806451612903,294.659,0.0,297.76952976055844,0.0,-51.68831,5,-69.04181861877441
9365,2019-07-15 02:45:00,2019-07-15,2.75,0.4850806451612903,294.584,0.0,297.73761611788103,0.0,-51.113945,5,-68.25893020629883
9366,2019-07-15 03:15:00,2019-07-15,3.25,0.4850806451612903,295.527,0.0,298.6459603103351,0.0,-49.63424,5,-66.62266540527344
9367,2019-07-15 03:45:00,2019-07-15,3.75,0.4850806451612903,295.94,0.0,298.6746963666634,0.0,-51.930573,5,-68.69624137878418
9368,2019-07-15 04:15:00,2019-07-15,4.25,0.4850806451612903,295.816,0.0,297.9301215080153,0.0,-52.751987,5,-68.86142349243164
9369,2019-07-15 04:45:00,2019-07-15,4.75,0.4850806451612903,294.947,0.0,296.751512889719,0.0,-51.407898,5,-67.29706764221191
9370,2019-07-15 05:15:00,2019-07-15,5.25,0.4850806451612903,294.23499999999996,0.0,296.4806568440126,0.0,-50.474274,5,-66.0950698852539
9371,2019-07-15 05:45:00,2019-07-15,5.75,0.4850806451612903,293.25,0.0,295.93984514341406,0.0,-49.173584,5,-65.13000679016113
9372,2019-07-15 06:15:00,2019-07-15,6.25,0.4850806451612903,292.614,4.92,295.5594684459493,0.0,-46.135555,5,-61.37629905127774
9373,2019-07-15 06:45:00,2019-07-15,6.75,0.4850806451612903,293.429,34.98,296.6956598768622,0.0,-30.286459,5,-40.8358468013913
9374,2019-07-15 07:15:00,2019-07-15,7.25,0.4850806451612903,294.024,105.32,297.67219226267434,0.0,6.8150134,5,5.562096353755862
9375,2019-07-15 07:45:00,2019-07-15,7.75,0.4850806451612903,295.457,200.96,299.2956869293879,0.0,60.4457,5,70.24137374948998
9376,2019-07-15 08:15:00,2019-07-15,8.25,0.4850806451612903,296.92699999999996,290.54,301.03420450859716,10.229202,103.249054,3,133.83662799525197
9377,2019-07-15 08:45:00,2019-07-15,8.75,0.4850806451612903,297.37399999999997,389.64,301.77187523634433,119.86221,60.49987,0,211.6751488106093
9378,2019-07-15 09:15:00,2019-07-15,9.25,0.4850806451612903,298.12699999999995,482.64,303.3068623616902,154.65424,72.39327,0,278.13715870348244
9379,2019-07-15 09:45:00,2019-07-15,9.75,0.4850806451612903,298.948,555.17,304.90369008305584,169.44418,82.84428,0,324.6934395434857
9380,2019-07-15 10:15:00,2019-07-15,10.25,0.4850806451612903,300.03799999999995,627.52,306.68976956972733,186.13895,90.88328,0,370.07847675662276
9381,2019-07-15 10:45:00,2019-07-15,10.75,0.4850806451612903,301.13,681.28,308.5371441273876,192.13943,102.59069,0,402.6152002801182
9382,2019-07-15 11:15:00,2019-07-15,11.25,0.4850806451612903,301.817,748.65,310.19180040196187,204.18176,118.61341,0,446.88344793967315
9383,2019-07-15 11:45:00,2019-07-15,11.75,0.4850806451612903,302.62199999999996,781.88,311.64245550292014,206.15506,128.354,0,466.02962048714016
9384,2019-07-15 12:15:00,2019-07-15,12.25,0.4850806451612903,303.467,829.53,313.34298794071583,208.09152,145.72046,0,495.2077307065456
9385,2019-07-15 12:45:00,2019-07-15,12.75,0.4850806451612903,304.501,839.9,314.7222827638419,209.22607,145.49344,0,496.94108331352254
9386,2019-07-15 13:15:00,2019-07-15,13.25,0.4850806451612903,305.294,851.63,315.6819645663144,196.40103,161.51398,0,501.83389336537175
9387,2019-07-15 13:45:00,2019-07-15,13.75,0.4850806451612903,306.245,838.57,316.6246422788064,187.64435,163.18161,0,490.9607170316335
9388,2019-07-15 14:15:00,2019-07-15,14.25,0.4850806451612903,307.109,834.69,317.6769272656049,179.54659,168.69662,0,486.7100127871946
9389,2019-07-15 14:45:00,2019-07-15,14.75,0.4850806451612903,307.82899999999995,797.28,317.8598107154972,188.45668,137.9865,0,455.0110065511651
9390,2019-07-15 15:15:00,2019-07-15,15.25,0.4850806451612903,308.368,771.32,317.41902392408383,190.0618,124.09554,0,437.0932296935158
9391,2019-07-15 15:45:00,2019-07-15,15.75,0.4850806451612903,308.777,759.94,317.4765819442878,201.56866,112.75396,0,433.8507888068599
9392,2019-07-15 16:15:00,2019-07-15,16.25,0.4850806451612903,309.00899999999996,705.27,316.7858187815719,196.30588,96.369865,0,396.6322703714794
9393,2019-07-15 16:45:00,2019-07-15,16.75,0.4850806451612903,309.45399999999995,661.51,316.49484929015233,200.33769,82.90218,0,370.5620398270828
9394,2019-07-15 17:15:00,2019-07-15,17.25,0.4850806451612903,309.43899999999996,444.94,315.338161329075,93.666885,69.18666,0,206.34698455698634
9395,2019-07-15 17:45:00,2019-07-15,17.75,0.4850806451612903,309.688,322.71,314.7794055039313,0.0,91.57675,5,115.33124136833146
9396,2019-07-15 18:15:00,2019-07-15,18.25,0.4850806451612903,309.44,388.5,313.22857187880106,70.32562,88.115875,3,178.10133038472657
9397,2019-07-15 18:45:00,2019-07-15,18.75,0.4850806451612903,309.25699999999995,294.59,311.9399195073191,0.0,98.700005,5,108.32520008839674
9398,2019-07-15 19:15:00,2019-07-15,19.25,0.4850806451612903,309.022,162.02,310.6597164098679,0.0,15.790531,5,16.15607610662623
9399,2019-07-15 19:45:00,2019-07-15,19.75,0.4850806451612903,308.34799999999996,60.39,309.24879452323216,0.0,-39.63747,5,-49.79138451783283
9400,2019-07-15 20:15:00,2019-07-15,20.25,0.4850806451612903,307.347,17.5,308.35790519475347,0.0,-59.75666,5,-76.60579370878882
9401,2019-07-15 20:45:00,2019-07-15,20.75,0.4850806451612903,305.815,0.0,306.8876618580354,0.0,-63.070457,5,-82.98893165588379
9402,2019-07-15 21:15:00,2019-07-15,21.25,0.4850806451612903,304.726,0.0,306.395016927882,0.0,-59.044464,5,-78.3785343170166
9403,2019-07-15 21:45:00,2019-07-15,21.75,0.4850806451612903,303.86499999999995,0.0,306.22596336372277,0.0,-57.710876,5,-76.54290962219238
9404,2019-07-15 22:15:00,2019-07-15,22.25,0.4850806451612903,303.078,0.0,305.44749108541913,0.0,-56.453114,5,-74.79566192626953
9405,2019-07-15 22:45:00,2019-07-15,22.75,0.4850806451612903,302.47799999999995,0.0,304.9482756623562,0.0,-55.239456,5,-73.30789184570312
9406,2019-07-15 23:15:00,2019-07-15,23.25,0.4850806451612903,301.953,0.0,304.60266315485404,0.0,-55.26177,5,-73.13322067260742
9407,2019-07-15 23:45:00,2019-07-15,23.75,0.4850806451612903,301.90299999999996,0.0,304.11394701160674,0.0,-56.84357,5,-74.5003776550293
9408,2019-07-16 00:15:00,2019-07-16,0.25,0.4854838709677419,300.51,0.0,301.98438075956255,0.0,-56.771137,5,-73.44982528686523
9409,2019-07-16 00:45:00,2019-07-16,0.75,0.4854838709677419,300.488,0.0,302.28189200343587,0.0,-54.949326,5,-72.06536674499512
9410,2019-07-16 01:15:00,2019-07-16,1.25,0.4854838709677419,300.13399999999996,0.0,301.9954625720112,0.0,-54.22938,5,-71.10054779052734
9411,2019-07-16 01:45:00,2019-07-16,1.75,0.4854838709677419,297.93199999999996,0.0,300.0481780394094,0.0,-53.995888,5,-70.84668731689453
9412,2019-07-16 02:15:00,2019-07-16,2.25,0.4854838709677419,296.912,0.0,299.33316382817014,0.0,-52.95511,5,-69.86667823791504
9413,2019-07-16 02:45:00,2019-07-16,2.75,0.4854838709677419,296.08099999999996,0.0,298.80733603240844,0.0,-51.58651,5,-68.72614288330078
9414,2019-07-16 03:15:00,2019-07-16,3.25,0.4854838709677419,295.28099999999995,0.0,298.20384372772725,0.0,-51.374718,5,-68.75004196166992
9415,2019-07-16 03:45:00,2019-07-16,3.75,0.4854838709677419,294.337,0.0,297.31676248017226,0.0,-52.68196,5,-69.45337677001953
9416,2019-07-16 04:15:00,2019-07-16,4.25,0.4854838709677419,293.813,0.0,296.9212650063259,0.0,-51.30153,5,-68.5540943145752
9417,2019-07-16 04:45:00,2019-07-16,4.75,0.4854838709677419,293.758,0.0,296.9835245631384,0.0,-52.147568,5,-68.7180004119873
9418,2019-07-16 05:15:00,2019-07-16,5.25,0.4854838709677419,293.30899999999997,0.0,296.4689104834599,0.0,-49.75537,5,-66.8259391784668
9419,2019-07-16 05:45:00,2019-07-16,5.75,0.4854838709677419,292.71599999999995,0.0,295.9207116397803,0.0,-49.84236,5,-66.88207626342773
9420,2019-07-16 06:15:00,2019-07-16,6.25,0.4854838709677419,292.44599999999997,3.63,295.7783106996778,0.0,-49.965168,5,-65.71030650586766
9421,2019-07-16 06:45:00,2019-07-16,6.75,0.4854838709677419,292.649,33.02,296.237849814996,0.0,-32.982822,5,-44.61681578977734
9422,2019-07-16 07:15:00,2019-07-16,7.25,0.4854838709677419,294.325,107.33,298.415894571525,0.0,6.6980133,5,4.507868968543491
9423,2019-07-16 07:45:00,2019-07-16,7.75,0.4854838709677419,296.08799999999997,208.51,300.3373201037549,0.0,65.79085,5,73.74210111872782
9424,2019-07-16 08:15:00,2019-07-16,8.25,0.4854838709677419,298.36699999999996,300.48,302.50991247404,10.253658,106.75944,3,136.41250711222807
9425,2019-07-16 08:45:00,2019-07-16,8.75,0.4854838709677419,298.395,399.29,302.84932090542975,124.64827,60.052086,0,214.64290199806032
9426,2019-07-16 09:15:00,2019-07-16,9.25,0.4854838709677419,300.4,493.26,305.5721521424749,162.6969,66.70485,0,279.3216941782343
9427,2019-07-16 09:45:00,2019-07-16,9.75,0.4854838709677419,301.621,564.0,307.1767316309363,181.0741,72.1599,0,325.46191911588744
9428,2019-07-16 10:15:00,2019-07-16,10.25,0.4854838709677419,303.22299999999996,637.97,309.66627063121945,195.8085,82.80853,0,371.9645416084571
9429,2019-07-16 10:45:00,2019-07-16,10.75,0.4854838709677419,305.589,690.79,312.51428811702596,208.0069,86.373436,0,402.86957794289106
9430,2019-07-16 11:15:00,2019-07-16,11.25,0.4854838709677419,306.51,760.51,313.8759640696069,229.30731,92.05895,0,447.30773890496096
9431,2019-07-16 11:45:00,2019-07-16,11.75,0.4854838709677419,306.88399999999996,787.04,314.78689413712345,226.42044,101.19528,0,459.05064999049137
9432,2019-07-16 12:15:00,2019-07-16,12.25,0.4854838709677419,307.945,832.34,316.50844589718906,236.16396,111.01887,0,488.68096645478045
9433,2019-07-16 12:45:00,2019-07-16,12.75,0.4854838709677419,308.93399999999997,837.22,318.02414446308313,228.57747,118.36862,0,487.8372088347403
9434,2019-07-16 13:15:00,2019-07-16,13.25,0.4854838709677419,309.346,843.22,318.52301848384514,231.53992,117.17416,0,490.673313599017
9435,2019-07-16 13:45:00,2019-07-16,13.75,0.4854838709677419,309.9,826.46,319.0594306727666,220.47687,116.89266,0,473.9608921922289
9436,2019-07-16 14:15:00,2019-07-16,14.25,0.4854838709677419,310.39,820.72,319.6226815042868,212.41965,122.80042,0,470.20813109992696
9437,2019-07-16 14:45:00,2019-07-16,14.75,0.4854838709677419,310.65599999999995,792.14,319.8360504461831,194.09818,127.04776,0,448.65667075393117
